LeaseCompId,PropertyId,PropertyName,Tenant.Name,TenantIndustry,TenantNAICS,Market,Submarket,Address.DeliveryAddress,Suite,Address.Locality,Address.County,Address.PostalCode,Address.RegionName,Address.Subdivision,Address.Country,IsVerified.RawValue,SpaceUse,LeaseSource,LeaseOrigin,full_address_std,match,matched_address,latitude,longitude,state_fips,county_fips,census_tract,census_block,geoid,tie_matched_addresses,tie_latitudes,tie_longitudes,tie_geoids,source_batch,zip_original,zip_geocoder,zip_geocoder_tie_list,zip_geocoder_all,zip_geocoder_all_str,tie_candidate_count,tie_zip_candidate_count,match_type,matching_output_count,candidate_output_count,zip_match_detail,flag,flag_detail,zipcode_match_status,zipcode_match_bool,final_lat,final_long
166137701.0,6784733.0,,Smoothie King,Accommodation and Food Services,Snack and Nonalcoholic Beverage Bars,"Washington, DC",Logan Circle,1940 14th St NW,,Washington,District of Columbia,20009.0,,DC,United States,False,Retail,,CoStar Research,"1940 14TH ST NW, WASHINGTON, DC 20009, UNITED STATES",Match,"1940 14TH ST NW, WASHINGTON, DC, 20009",38.916499431577,-77.032025344318,11.0,1.0,4300.0,4000.0,110010043004000.0,,,,,011,20009,20009,[],['20009'],20009,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.916499431577,-77.032025344318
166635231.0,6432169.0,,,,,"Washington, DC",Capitol Hill,409 E Capitol St SE,,Washington,District of Columbia,20003.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"409 E CAPITOL ST SE, WASHINGTON, DC 20003, UNITED STATES",Match,"409 E CAPITOL ST NE, WASHINGTON, DC, 20003",38.889753919112,-77.0004297973,11.0,1.0,6600.0,1003.0,110010066001003.0,,,,,011,20003,20003,[],['20003'],20003,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.889753919112,-77.0004297973
167393431.0,7548852.0,,,,,"Washington, DC",Northeast,3730 Minnesota Ave NE,,Washington,District of Columbia,20019.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"3730 MINNESOTA AVE NE, WASHINGTON, DC 20019, UNITED STATES",Match,"3730 MINNESOTA AVE NE, WASHINGTON, DC, 20019",38.891165252632,-76.952223711813,11.0,1.0,9603.0,3005.0,110010096033005.0,,,,,011,20019,20019,[],['20019'],20019,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.891165252632,-76.952223711813
165997621.0,8189427.0,,Runt House DC,Retailer,All Other Miscellaneous Retailers,"Washington, DC",Capitol Hill,1411 H St NE,,Washington,District of Columbia,20002.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"1411 H ST NE, WASHINGTON, DC 20002, UNITED STATES",Match,"1411 H ST NE, WASHINGTON, DC, 20002",38.900139916447,-76.985121751604,11.0,1.0,8402.0,1001.0,110010084021001.0,,,,,011,20002,20002,[],['20002'],20002,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.900139916447,-76.985121751604
166142821.0,6784727.0,,Lupo Pizzeria,Retailer,,"Washington, DC",Logan Circle,1908-1910 14th St NW,,Washington,District of Columbia,20009.0,,DC,United States,False,Retail,,CoStar Research,"1908 14TH ST NW, WASHINGTON, DC 20009, UNITED STATES",Match,"1908 14TH ST NW, WASHINGTON, DC, 20009",38.915895855453,-77.032027802864,11.0,1.0,4300.0,4000.0,110010043004000.0,,,,,011,20009,20009,[],['20009'],20009,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.915895855453,-77.032027802864
167330091.0,1513212.0,The Woodward,Cheesecake Factory,Accommodation and Food Services,Dine-In Restaurants,"Washington, DC",National Mall,733 15th St NW,,Washington,District of Columbia,20005.0,,DC,United States,False,Retail,Direct - Press Release,CoStar Research,"733 15TH ST NW, WASHINGTON, DC 20005, UNITED STATES",Match,"733 15TH ST NW, WASHINGTON, DC, 20005",38.899121654935,-77.033565585264,11.0,1.0,10100.0,3012.0,110010101003012.0,,,,,011,20005,20005,[],['20005'],20005,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.899121654935,-77.033565585264
166068161.0,6446690.0,,,,,"Washington, DC",Georgetown,1037 33rd St NW,,Washington,District of Columbia,20007.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"1037 33RD ST NW, WASHINGTON, DC 20007, UNITED STATES",Match,"1037 33RD ST NW, WASHINGTON, DC, 20007",38.904493156886,-77.065931766407,11.0,1.0,202.0,4013.0,110010002024013.0,,,,,011,20007,20007,[],['20007'],20007,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.904493156886,-77.065931766407
167168021.0,6159050.0,,Call Your Mother,Retailer,,"Washington, DC",Georgetown,3428 O St NW,,Washington,District of Columbia,20007.0,,DC,United States,False,Retail,Third Party - Other,CoStar Research,"3428 O ST NW, WASHINGTON, DC 20007, UNITED STATES",Match,"3428 O ST NW, WASHINGTON, DC, 20007",38.907692099961,-77.068208976447,11.0,1.0,202.0,3003.0,110010002023003.0,,,,,011,20007,20007,[],['20007'],20007,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.907692099961,-77.068208976447
169812281.0,130078.0,Allstate,Wat Massage,Services,Personal Care Services,"Washington, DC",Dupont Circle,1804 Vernon St NW,300,Washington,District of Columbia,20009.0,,DC,United States,False,Office/Retail,Direct - Tenant,CoStar Research,"1804 VERNON ST NW, WASHINGTON, DC 20009, UNITED STATES",Match,"1804 VERNON ST NW, WASHINGTON, DC, 20009",38.916927003593,-77.041830957656,11.0,1.0,4002.0,2003.0,110010040022003.0,,,,,011,20009,20009,[],['20009'],20009,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.916927003593,-77.041830957656
117115811.0,129592.0,AFL-CIO Bldg,"DigiSource, LLC",,,"Washington, DC",CBD,815 16th St NW,,Washington,District of Columbia,20006.0,,DC,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"815 16TH ST NW, WASHINGTON, DC 20006, UNITED STATES",Match,"815 16TH ST NW, WASHINGTON, DC, 20006",38.900401039686,-77.036479824244,11.0,1.0,10100.0,1007.0,110010101001007.0,,,,,011,20006,20006,[],['20006'],20006,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.900401039686,-77.036479824244
114200089.0,724007.0,,Stanton & Greene,Services,,"Washington, DC",Capitol Hill,319 Pennsylvania Ave SE,,Washington,District of Columbia,20003.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"319 PENNSYLVANIA AVE SE, WASHINGTON, DC 20003, UNITED STATES",Match,"319 PENNSYLVANIA AVE SE, WASHINGTON, DC, 20003",38.886765238171,-77.001763818508,11.0,1.0,6500.0,1003.0,110010065001003.0,,,,,011,20003,20003,[],['20003'],20003,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.886765238171,-77.001763818508
114167298.0,6511380.0,Marriott Marquis Washington DC,Starbucks,Accommodation and Food Services,Snack and Nonalcoholic Beverage Bars,"Washington, DC",Washington DC CBD,901 Massachusetts Ave NW,,Washington,District of Columbia,20001.0,,DC,United States,False,Retail,Direct - Landlord,CoStar Research,"901 MASSACHUSETTS AVE NW, WASHINGTON, DC 20001, UNITED STATES",Match,"901 MASSACHUSETTS AVE NW, WASHINGTON, DC, 20001",38.902990508718,-77.024010833701,11.0,1.0,4902.0,3004.0,110010049023004.0,,,,,011,20001,20001,[],['20001'],20001,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.902990508718,-77.024010833701
117279301.0,130534.0,,Alternative Solutions,Wholesaler,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers","Washington, DC",NE,2170 24th Pl NE,,Washington,District of Columbia,20018.0,,DC,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"2170 24TH PL NE, WASHINGTON, DC 20018, UNITED STATES",Match,"2170 24TH PL NE, WASHINGTON, DC, 20018",38.920896671392,-76.97194615806,11.0,1.0,11100.0,1017.0,110010111001017.0,,,,,011,20018,20018,[],['20018'],20018,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.920896671392,-76.97194615806
114162720.0,130067.0,,Epic Yoga Studio,Educational Services,Sports and Recreation Instruction,"Washington, DC",CBD,1319-1323 Connecticut Ave NW,1323,Washington,District of Columbia,20036.0,,DC,United States,False,Office/Retail,Direct - Landlord,CoStar Research,"1319 CONNECTICUT AVE NW, WASHINGTON, DC 20036, UNITED STATES",Match,"1319 CONNECTICUT AVE NW, WASHINGTON, DC, 20036",38.907641377003,-77.042199353705,11.0,1.0,10700.0,2003.0,110010107002003.0,,,,,011,20036,20036,[],['20036'],20036,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.907641377003,-77.042199353705
114210237.0,6342420.0,,Westlink Career Institute,Educational Services,,"Washington, DC",Northeast,1513 Rhode Island Ave NE,A,Washington,District of Columbia,20018.0,,DC,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"1513 RHODE ISLAND AVE NE, WASHINGTON, DC 20018, UNITED STATES",Match,"1513 RHODE ISLAND AVE NW, WASHINGTON, DC, 20018",38.92565183956,-76.982975222642,11.0,1.0,9102.0,1005.0,110010091021005.0,,,,,011,20018,20018,[],['20018'],20018,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.92565183956,-76.982975222642
114202589.0,8781506.0,,West Elm,Retailer,Furniture Retailers,"Washington, DC",Logan Circle,1728 14th St NW,,Washington,District of Columbia,20009.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"1728 14TH ST NW, WASHINGTON, DC 20009, UNITED STATES",Match,"1728 14TH ST NW, WASHINGTON, DC, 20009",38.913452874183,-77.032026678136,11.0,1.0,5202.0,3000.0,110010052023000.0,,,,,011,20009,20009,[],['20009'],20009,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.913452874183,-77.032026678136
114189165.0,1526382.0,,Rise Bakery,Manufacturing,Retail Bakeries,"Washington, DC",Dupont Circle,2409 18th St NW,,Washington,District of Columbia,20009.0,,DC,United States,False,Retail,Third Party - Tenant Rep,CoStar Research,"2409 18TH ST NW, WASHINGTON, DC 20009, UNITED STATES",Match,"2409 18TH ST NW, WASHINGTON, DC, 20009",38.921609587427,-77.042286268334,11.0,1.0,3802.0,1001.0,110010038021001.0,,,,,011,20009,20009,[],['20009'],20009,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.921609587427,-77.042286268334
121039051.0,130464.0,Union Center Plaza Ph 4,Federal Energy Regulatory Commission,Public Administration,General Government Support,"Washington, DC",NoMa,888 1st St NE,,Washington,District of Columbia,20426.0,,DC,United States,False,Office,Public Record - FOIA,CoStar Research,"888 1ST ST NE, WASHINGTON, DC 20426, UNITED STATES",Match,"888 1ST ST NE, WASHINGTON, DC, 20002",38.901374168017,-77.006279519702,11.0,1.0,10603.0,1003.0,110010106031003.0,,,,,011,20426,20002,[],['20002'],20002,0,1,One-to-One,0,1,One-to-One Did Not Match,True,One-to-One Did Not Match,No Match,False,,
114141660.0,6415335.0,,adidas,Retailer,Shoe Retailers,"Washington, DC",Georgetown,1251 Wisconsin Ave NW,,Washington,District of Columbia,20007.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"1251 WISCONSIN AVE NW, WASHINGTON, DC 20007, UNITED STATES",Match,"1251 WISCONSIN AVE NW, WASHINGTON, DC, 20007",38.906229165578,-77.062765276708,11.0,1.0,102.0,3004.0,110010001023004.0,,,,,011,20007,20007,[],['20007'],20007,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.906229165578,-77.062765276708
114131757.0,5920983.0,,,,,"Washington, DC",Uptown,3909 Georgia Ave NW,,Washington,District of Columbia,20011.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"3909 GEORGIA AVE NW, WASHINGTON, DC 20011, UNITED STATES",Match,"3909 GEORGIA AVE NW, WASHINGTON, DC, 20011",38.938825260983,-77.024651554995,11.0,1.0,2400.0,4009.0,110010024004009.0,,,,,011,20011,20011,[],['20011'],20011,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.938825260983,-77.024651554995
114163975.0,7271862.0,,Golden Paradise,Retailer,,"Washington, DC",Uptown,3903-3909 14th St NW,,Washington,District of Columbia,20011.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"3903 14TH ST NW, WASHINGTON, DC 20011, UNITED STATES",Match,"3903 14TH ST NW, WASHINGTON, DC, 20011",38.938757836702,-77.032656541924,11.0,1.0,2504.0,1002.0,110010025041002.0,,,,,011,20011,20011,[],['20011'],20011,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.938757836702,-77.032656541924
114175928.0,9247438.0,,Ginkgo Street Lab,"Professional, Scientific, and Technical Services",,"Washington, DC",Dupont Circle,2121 Decatur Pl NW,North Office,Washington,District of Columbia,20008.0,,DC,United States,False,Office,Direct - Landlord,CoStar Research,"2121 DECATUR PL NW, WASHINGTON, DC 20008, UNITED STATES",Match,"2121 DECATUR PL NW, WASHINGTON, DC, 20008",38.91341002018,-77.047495940121,11.0,1.0,4100.0,3017.0,110010041003017.0,,,,,011,20008,20008,[],['20008'],20008,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.91341002018,-77.047495940121
114178363.0,7368513.0,,Medicare Services Inc,Health Care and Social Assistance,,"Washington, DC",Southeast,3125 Martin Luther King Jr Ave SE,,Washington,District of Columbia,20032.0,,DC,United States,False,Office,Direct - Landlord,CoStar Research,"3125 MARTIN LUTHER KING JR AVE SE, WASHINGTON, DC 20032, UNITED STATES",Match,"3125 M L KING JR AVE SE, WASHINGTON, DC, 20032",38.843146550975,-77.000066847068,11.0,1.0,10400.0,1023.0,110010104001023.0,,,,,011,20032,20032,[],['20032'],20032,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.843146550975,-77.000066847068
114229899.0,4655130.0,,From Heart Church Ministries,Services,Religious Organizations,"Washington, DC",NE,22-24 Kennedy St NW,24 Full,Washington,District of Columbia,20011.0,,DC,United States,False,Industrial,Direct - Landlord,CoStar Research,"22 KENNEDY ST NW, WASHINGTON, DC 20011, UNITED STATES",Match,"22 KENNEDY ST NW, WASHINGTON, DC, 20011",38.956526947746,-77.01026029163,11.0,1.0,2102.0,2001.0,110010021022001.0,,,,,011,20011,20011,[],['20011'],20011,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.956526947746,-77.01026029163
113965275.0,1343369.0,,Primp Beauty Bar,Retailer,,"Washington, DC",Logan Circle,1515 U St NW,1st flr,Washington,District of Columbia,20009.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"1515 U ST NW, WASHINGTON, DC 20009, UNITED STATES",Match,"1515 U ST NW, WASHINGTON, DC, 20009",38.917057506287,-77.034863089914,11.0,1.0,4300.0,3002.0,110010043003002.0,,,,,011,20009,20009,[],['20009'],20009,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.917057506287,-77.034863089914
113957021.0,6492521.0,,Bread Furst,Manufacturing,Retail Bakeries,"Washington, DC",Uptown,4434 Connecticut Ave NW,,Washington,District of Columbia,20008.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"4434 CONNECTICUT AVE NW, WASHINGTON, DC 20008, UNITED STATES",Match,"4434 CONNECTICUT AVE NW, WASHINGTON, DC, 20008",38.94713126927,-77.065315151796,11.0,1.0,1200.0,3000.0,110010012003000.0,,,,,011,20008,20008,[],['20008'],20008,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.94713126927,-77.065315151796
113977279.0,1588880.0,One Constitution,,,,"Washington, DC",Capitol Hill,1 Constitution Ave NE,,Washington,District of Columbia,20002.0,,DC,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"1 CONSTITUTION AVE NE, WASHINGTON, DC 20002, UNITED STATES",No_Match,,,,0.0,0.0,0.0,0.0,0.0,,,,,011,20002,,[],[],,0,0,One-to-One,0,0,Geocoder ZIP Missing,False,,Geocoder Missing,False,,
114044718.0,1459889.0,,,,,"Washington, DC",Uptown,7323 Georgia Ave NW,,Washington,District of Columbia,20012.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"7323 GEORGIA AVE NW, WASHINGTON, DC 20012, UNITED STATES",Match,"7323 GEORGIA AVE NW, WASHINGTON, DC, 20012",38.978576582814,-77.026358991544,11.0,1.0,10300.0,2012.0,110010103002012.0,,,,,011,20012,20012,[],['20012'],20012,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.978576582814,-77.026358991544
113955588.0,6679255.0,The Melwood,Med Star Urgen Care,Health Care and Social Assistance,Outpatient Care Centers,"Washington, DC",Adams Morgan,1803 Biltmore St NW,,Washington,District of Columbia,20009.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"1803 BILTMORE ST NW, WASHINGTON, DC 20009, UNITED STATES",Match,"1803 BILTMORE ST NW, WASHINGTON, DC, 20009",38.922376505529,-77.043268628244,11.0,1.0,4001.0,1000.0,110010040011000.0,,,,,011,20009,20009,[],['20009'],20009,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.922376505529,-77.043268628244
114006668.0,7343927.0,,MetroPCS,Information,Wireless Telecommunications Carriers (except Satellite),"Washington, DC",Uptown,5401 Georgia Ave NW,,Washington,District of Columbia,20011.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"5401 GEORGIA AVE NW, WASHINGTON, DC 20011, UNITED STATES",Match,"5401 GEORGIA AVE NW, WASHINGTON, DC, 20011",38.955216165546,-77.027816926771,11.0,1.0,2101.0,5003.0,110010021015003.0,,,,,011,20011,20011,[],['20011'],20011,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.955216165546,-77.027816926771
114021466.0,6469660.0,,,,,"Washington, DC",Capitol Hill,1412 Pennsylvania Ave SE,,Washington,District of Columbia,20003.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"1412 PENNSYLVANIA AVE SE, WASHINGTON, DC 20003, UNITED STATES",Match,"1412 PENNSYLVANIA AVE SE, WASHINGTON, DC, 20003",38.879822004931,-76.983834714316,11.0,1.0,6900.0,2010.0,110010069002010.0,,,,,011,20003,20003,[],['20003'],20003,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.879822004931,-76.983834714316
113949894.0,1413307.0,,,,,"Washington, DC",Northeast,2301 Benning Rd NE,,Washington,District of Columbia,20002.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"2301 BENNING RD NE, WASHINGTON, DC 20002, UNITED STATES",Match,"2301 BENNING RD NE, WASHINGTON, DC, 20002",38.898175479133,-76.973032087639,11.0,1.0,7903.0,1010.0,110010079031010.0,,,,,011,20002,20002,[],['20002'],20002,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.898175479133,-76.973032087639
114228789.0,129476.0,,U.S. Citizenship and Immigration Services,Public Administration,International Affairs,"Washington, DC",Capitol Hill,20 Massachusetts Ave NW,,Washington,District of Columbia,20529.0,,DC,United States,False,Office,Third Party - Other,CoStar Research,"20 MASSACHUSETTS AVE NW, WASHINGTON, DC 20529, UNITED STATES",Match,"20 MASSACHUSETTS AVE NW, WASHINGTON, DC, 20529",38.89750844543,-77.009330343923,11.0,1.0,5900.0,2000.0,110010059002000.0,,,,,011,20529,20529,[],['20529'],20529,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.89750844543,-77.009330343923
114099718.0,6273502.0,,New H Wine and Spirits,Retailer,,"Washington, DC",Capitol Hill,914 H St NE,,Washington,District of Columbia,20002.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"914 H ST NE, WASHINGTON, DC 20002, UNITED STATES",Match,"914 H ST NE, WASHINGTON, DC, 20002",38.900263508133,-76.993544345551,11.0,1.0,8410.0,1012.0,110010084101012.0,,,,,011,20002,20002,[],['20002'],20002,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.900263508133,-76.993544345551
114029938.0,8299183.0,,Yoga Heights,Services,,"Washington, DC",Uptown,4618 14th St NW,,Washington,District of Columbia,20011.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"4618 14TH ST NW, WASHINGTON, DC 20011, UNITED STATES",Match,"4618 14TH ST NW, WASHINGTON, DC, 20011",38.946357167193,-77.032799373147,11.0,1.0,2501.0,2005.0,110010025012005.0,,,,,011,20011,20011,[],['20011'],20011,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.946357167193,-77.032799373147
112426020.0,431905.0,,,,,"Washington, DC",Uptown,2601 Connecticut Ave NW,,Washington,District of Columbia,20008.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"2601 CONNECTICUT AVE NW, WASHINGTON, DC 20008, UNITED STATES",Match,"2601 CONNECTICUT AVE NW, WASHINGTON, DC, 20008",38.923600943395,-77.051476167037,11.0,1.0,501.0,1010.0,110010005011010.0,,,,,011,20008,20008,[],['20008'],20008,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.923600943395,-77.051476167037
112424180.0,5770241.0,,,,,"Washington, DC",Uptown,6218 Georgia Ave NW,,Washington,District of Columbia,20011.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"6218 GEORGIA AVE NW, WASHINGTON, DC 20011, UNITED STATES",Match,"6218 GEORGIA AVE NW, WASHINGTON, DC, 20011",38.96520916193,-77.027761092512,11.0,1.0,1804.0,2008.0,110010018042008.0,,,,,011,20011,20011,[],['20011'],20011,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.96520916193,-77.027761092512
112419933.0,738345.0,,,,,"Washington, DC",Capitol Hill,504 H St NE,,Washington,District of Columbia,20002.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"504 H ST NE, WASHINGTON, DC 20002, UNITED STATES",Match,"504 H ST NE, WASHINGTON, DC, 20002",38.900263508351,-76.999395573919,11.0,1.0,10602.0,3008.0,110010106023008.0,,,,,011,20002,20002,[],['20002'],20002,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.900263508351,-76.999395573919
112414818.0,7255240.0,The Winthrop,,,,"Washington, DC",Dupont Circle,1727 Massachusetts Ave NW,,Washington,District of Columbia,20036.0,,DC,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"1727 MASSACHUSETTS AVE NW, WASHINGTON, DC 20036, UNITED STATES",Match,"1727 MASSACHUSETTS AVE NW, WASHINGTON, DC, 20036",38.908397480189,-77.039687863224,11.0,1.0,5303.0,3000.0,110010053033000.0,,,,,011,20036,20036,[],['20036'],20036,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.908397480189,-77.039687863224
114515159.0,129268.0,,Office of the District of Columbia Auditor,Public Administration,General Government Support,"Washington, DC",East End,717 14th St NW,900,Washington,District of Columbia,20005.0,,DC,United States,False,Office,Public Record - Other,CoStar Research,"717 14TH ST NW, WASHINGTON, DC 20005, UNITED STATES",Match,"717 14TH ST NW, WASHINGTON, DC, 20005",38.898530792915,-77.03188098394,11.0,1.0,5802.0,2001.0,110010058022001.0,,,,,011,20005,20005,[],['20005'],20005,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.898530792915,-77.03188098394
112495236.0,1590941.0,,MOVA Lounge,Retailer,,"Washington, DC",Logan Circle,2204 14th St NW,,Washington,District of Columbia,20009.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"2204 14TH ST NW, WASHINGTON, DC 20009, UNITED STATES",Match,"2204 14TH ST NW, WASHINGTON, DC, 20009",38.919275473671,-77.032025347156,11.0,1.0,4300.0,2000.0,110010043002000.0,,,,,011,20009,20009,[],['20009'],20009,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.919275473671,-77.032025347156
131511411.0,9914063.0,,United States Postal Service,Transportation and Warehousing,Postal Service,"Washington, DC",Shaw,416 Florida Ave NW,,Washington,District of Columbia,20001.0,,DC,United States,False,Office/Retail,Direct - Tenant,CoStar Research,"416 FLORIDA AVE NW, WASHINGTON, DC 20001, UNITED STATES",Match,"416 FLORIDA AVE NW, WASHINGTON, DC, 20001",38.914624970775,-77.018207826016,11.0,1.0,4801.0,2000.0,110010048012000.0,,,,,011,20001,20001,[],['20001'],20001,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.914624970775,-77.018207826016
112427812.0,663979.0,,,,,"Washington, DC",Capitol Hill,412 H St NE,,Washington,District of Columbia,20002.0,,DC,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"412 H ST NE, WASHINGTON, DC 20002, UNITED STATES",Match,"412 H ST NE, WASHINGTON, DC, 20002",38.900263508388,-77.000387032315,11.0,1.0,10602.0,3007.0,110010106023007.0,,,,,011,20002,20002,[],['20002'],20002,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.900263508388,-77.000387032315
112532098.0,7231462.0,,Eastern Confederate,Services,Beauty Salons,"Washington, DC",Uptown,3112 Mt Pleasant St NW,,Washington,District of Columbia,20010.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"3112 MT PLEASANT ST NW, WASHINGTON, DC 20010, UNITED STATES",Match,"3112 MOUNT PLEASANT ST NW, WASHINGTON, DC, 20010",38.9290657379,-77.037560460265,11.0,1.0,2702.0,1005.0,110010027021005.0,,,,,011,20010,20010,[],['20010'],20010,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.9290657379,-77.037560460265
70429399.0,106201.0,,Children's Center,Health Care and Social Assistance,Child Day Care Services,"Washington, DC",Southeast,2512 Sheridan Rd SE,,Washington,District of Columbia,20020.0,,DC,United States,False,Office,Third Party - Other,CoStar Research,"2512 SHERIDAN RD SE, WASHINGTON, DC 20020, UNITED STATES",Match,"2512 SHERIDAN RD SE, WASHINGTON, DC, 20020",38.861124228975,-76.993644521411,11.0,1.0,7407.0,3002.0,110010074073002.0,,,,,011,20020,20020,[],['20020'],20020,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.861124228975,-76.993644521411
127466461.0,6774191.0,,,,,"Washington, DC",Dupont Circle,2033 P St NW,,Washington,District of Columbia,20036.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"2033 P ST NW, WASHINGTON, DC 20036, UNITED STATES",Match,"2033 P ST NW, WASHINGTON, DC, 20036",38.909695508189,-77.046048850578,11.0,1.0,5502.0,1014.0,110010055021014.0,,,,,011,20036,20036,[],['20036'],20036,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.909695508189,-77.046048850578
127605181.0,10094594.0,,MCC1745 N Street LLC,,,"Washington, DC",CBD,9 Saint Matthews Ct NW,,Washington,District of Columbia,20036.0,,DC,United States,False,Office,,CoStar Research,"9 SAINT MATTHEWS CT NW, WASHINGTON, DC 20036, UNITED STATES",Match,"9 SAINT MATHEWS CT NW, WASHINGTON, DC, 20036",38.906914508477,-77.038741914152,11.0,1.0,10700.0,2012.0,110010107002012.0,,,,,011,20036,20036,[],['20036'],20036,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.906914508477,-77.038741914152
127414691.0,7146233.0,,,,,"Washington, DC",Logan Circle,1802 11th St NW,,Washington,District of Columbia,20001.0,,DC,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"1802 11TH ST NW, WASHINGTON, DC 20001, UNITED STATES",Match,"1802 11TH ST NW, WASHINGTON, DC, 20001",38.91455720789,-77.027107162558,11.0,1.0,4402.0,1008.0,110010044021008.0,,,,,011,20001,20001,[],['20001'],20001,0,1,One-to-One,1,1,One-to-One Matched,False,,Match,True,38.91455720789,-77.027107162558
